Index,Product,Platform,Title,Price,Rating,Country.of.origin,Stock,Units.Sold,Product.url
847,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 WIRELESS NOISE CANCELLING HEADPHONES ( Silver ),469,NA,China,2,195,https://shopee.sg/Sony-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES-(-Silver-)-i.37581365.3545628255
848,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 WIRELESS NOISE CANCELLING HEADPHONES (Black),469,5,Canada,6,201,https://shopee.sg/Sony-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES-(Black)-i.37581365.5145527449
849,Sony WH-1000xm4,Lazada,BOC wh-1000xm3 silver + Gift Co guarantee 2 years official standard configuration,476.09,0,India,15,183,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
850,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 Wireless Noise Canceling Headphones,477.84,NA,China,1,106,https://shopee.sg/SONY-WH-1000XM4-Wireless-Noise-Canceling-Headphones-i.258552199.3454979129
851,Sony WH-1000xm4,Lazada,1000xm3 black country bank + VAT invoice small earphone rack + charging head official standard configuration,478.47,0,China,28,102,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
852,Sony WH-1000xm4,Shopee,(TRADE-IN PROMO till 31 Oct only) Sony WH-1000XM4 Wireless Noise Canceling Over-Ear Headphones,479,5,China,3,131,https://shopee.sg/(TRADE-IN-PROMO-till-31-Oct-only)-Sony-WH-1000XM4-Wireless-Noise-Canceling-Over-Ear-Headphones-i.65745171.6645631172
853,Sony WH-1000xm4,Lazada,BOC wh-1000xm3 black + invoice + Gift Co guarantee 2 years official standard configuration,479.07,0,United States,16,185,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
854,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 WIRELESS NOISE CANCELLING HEADPHONES BLACK,482.74,NA,United States,5,134,https://shopee.sg/SONY-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES-BLACK-i.190964921.3652897622
855,Sony WH-1000xm4,Shopee,Sony WH-1000xm4 wireless noice cancelling headphone,482.74,NA,United States,17,123,https://shopee.sg/Sony-WH-1000xm4-wireless-noice-cancelling-headphone-i.203579500.5752802029
856,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 (new) / WH-1000XM3 Wireless Noise-Canceling Headphone,482.74,NA,Canada,4,117,https://shopee.sg/Sony-WH-1000XM4-(new)-WH-1000XM3-Wireless-Noise-Canceling-Headphone-i.203579500.6809927405
857,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless DIgital Noise-Canceling Over-Ear Headphones Hi-Res Audio Bluetooth LDAC,483.59,NA,United States,2,134,https://shopee.sg/Sony-WH-1000XM4-Wireless-DIgital-Noise-Canceling-Over-Ear-Headphones-Hi-Res-Audio-Bluetooth-LDAC-i.201525385.6245417622
858,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless DIgital Noise-Canceling Over-Ear Headphones Hi-Res Audio Bluetooth LDAC,483.59,NA,China,6,135,https://shopee.sg/Sony-WH-1000XM4-Wireless-DIgital-Noise-Canceling-Over-Ear-Headphones-Hi-Res-Audio-Bluetooth-LDAC-i.190781593.7945421842
859,Sony WH-1000xm4,Shopee,[READY STOCK] SONY WH-1000XM4 WH 1000XM4 Wireless Noise Cancelling Headphone (Replacement WH-1000XM3 WH1000XM3 ),483.76,NA,Brazil,61,125,https://shopee.sg/-READY-STOCK-SONY-WH-1000XM4-WH-1000XM4-Wireless-Noise-Cancelling-Headphone-(Replacement-WH-1000XM3-WH1000XM3-)-i.211922322.4912569305
860,Sony WH-1000xm4,Shopee,[Ready Stock] Sony WH-1000XM4 Wireless Noise Cancelling Headphones (Original),483.76,NA,United States,20,92,https://shopee.sg/-Ready-Stock-Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-(Original)-i.295730430.4355216751
861,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise-Canceling Headphones WH-1000XM4/S(Original) from Sony,483.79,NA,United States,10,129,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Headphones-WH-1000XM4-S(Original)-from-Sony-i.209480687.7952793247
862,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise-Canceling Headphones WH-1000XM4/B(Original) from Sony,483.79,NA,Chile,10,147,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Headphones-WH-1000XM4-B(Original)-from-Sony-i.209480687.7152791833
863,Sony WH-1000xm4,Shopee,[READY STOCK] Sony WH-1000XM4 WH1000XM4 Wireless Noise Cancelling Headphones ( Replace : WH-1000XM3 / WH1000XM3),483.91,NA,United States,61,124,https://shopee.sg/-READY-STOCK-Sony-WH-1000XM4-WH1000XM4-Wireless-Noise-Cancelling-Headphones-(-Replace-WH-1000XM3-WH1000XM3)-i.211922322.3745993147
864,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 WIRELESS NOISE CANCELLING STEREO HEADSET,483.91,NA,China,4,125,https://shopee.sg/SONY-WH-1000XM4-WIRELESS-NOISE-CANCELLING-STEREO-HEADSET-i.279887109.5345583075
865,Sony WH-1000xm4,Shopee,(SPRIWHXM4)Sony Wireless Headphones WH-1000XM4 with Noise Cancelling (Vouncher -RM150),483.91,NA,China,22,125,https://shopee.sg/(SPRIWHXM4)Sony-Wireless-Headphones-WH-1000XM4-with-Noise-Cancelling-(Vouncher-RM150)-i.301736802.3652948835
866,Sony WH-1000xm4,Shopee,?PROMO?SONY WH 1000 XM4 / WH 1000 XM3 Wireless Headphones (1 Year SONY MALAYSIA WARRANTY),483.91,NA,United States,75,118,https://shopee.sg/%E3%80%90PROMO%E3%80%91SONY-WH-1000-XM4-WH-1000-XM3-Wireless-Headphones-(1-Year-SONY-MALAYSIA-WARRANTY)-i.182865919.4700017233
867,Sony WH-1000xm4,Shopee,[READY STOCK]Sony WH-1000XM4 Wireless Bluetooth Over the Ear Active Noise Cancelling Headphones with Mic,483.94,NA,China,8,141,https://shopee.sg/-READY-STOCK-Sony-WH-1000XM4-Wireless-Bluetooth-Over-the-Ear-Active-Noise-Cancelling-Headphones-with-Mic-i.201522044.7508643122
868,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Canceling Over Ear Headphones,484.22,NA,Japan,19,87,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Over-Ear-Headphones-i.203644752.4047472491
869,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Over-Ear Wireless Noise Cancelling Headphones (Sony WH1000XM4),484.23,NA,Chile,5,79,https://shopee.sg/Sony-WH-1000XM4-Over-Ear-Wireless-Noise-Cancelling-Headphones-(Sony-WH1000XM4)-i.268020068.3237791332
870,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise-Canceling Headphones,484.27,NA,China,30,87,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Headphones-i.213895024.5245690342
871,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 (NEW) WH1000XM4 Bluetooth Noise Cancelling Headphones,484.27,NA,Russia,61,92,https://shopee.sg/SONY-WH-1000XM4-(NEW)-WH1000XM4-Bluetooth-Noise-Cancelling-Headphones-i.225265151.7527767625
872,Sony WH-1000xm4,Shopee,Sony Sony WH-1000XM4 Wireless Noise Cancelling Headset ( Black / Silver ) 1 Year Warranty,485.9,NA,United Kingdom,187,120,https://shopee.sg/Sony-Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headset-(-Black-Silver-)-1-Year-Warranty-i.195849678.6953221554
873,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Over-Ear Wireless Noise Cancelling Headphones,486.26,5,Singapore,24,115,https://shopee.sg/Sony-WH-1000XM4-Over-Ear-Wireless-Noise-Cancelling-Headphones-i.195852709.5305956967
874,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Cancelling Headphones,486.26,NA,Russia,4,114,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.211917243.5548541626
875,Sony WH-1000xm4,Lazada,1000XM3 Bank of China Joint Guarantee 2 Years Small Headphone Holder + Charging Head Official Standard,493.33,0,Indonesia,20,139,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
876,Sony WH-1000xm4,Shopee,(NEW ARRIVAL) SONY WH-1000XM4 WIRELESS NOISE CANCELING HEADSET,498.34,NA,China,5,101,https://shopee.sg/(NEW-ARRIVAL)-SONY-WH-1000XM4-WIRELESS-NOISE-CANCELING-HEADSET-i.227232829.6252805851
877,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Cancelling Headphones,498.34,NA,China,1,96,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.212047225.7153361144
878,Sony WH-1000xm4,Shopee,(NEW ARRIVAL)SONY WH-1000XM4 Wireless Noise Cancelling Headphones,498.34,NA,Vietnam,5,76,https://shopee.sg/(NEW-ARRIVAL)SONY-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.301735589.6152824710
879,Sony WH-1000xm4,Shopee,**NEW** **** SONY WH-1000XM4 Wireless HI-Res Noise Cancelling Headphones,498.52,NA,China,30,68,https://shopee.sg/**NEW**-****-SONY-WH-1000XM4-Wireless-HI-Res-Noise-Cancelling-Headphones-i.308075554.6252454454
880,Sony WH-1000xm4,Lazada,BOC wh-1000xm3 silver + invoice + Gift Co guarantee 2 years official standard configuration,505.81,0,United States,16,72,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
881,Sony WH-1000xm4,Lazada,1000xm3 black + value added tax invoice + large earphone rack with wheat Cable + charging head official standard configuration,508.18,0,United States,19,125,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
882,Sony WH-1000xm4,Shopee,Sony WH1000-XM4 noise-cancelling wireless headphones (1 Year Warranty),509.82,NA,United States,2,110,https://shopee.sg/Sony-WH1000-XM4-noise-cancelling-wireless-headphones-(1-Year-Warranty)-i.208818747.3347548128
883,Sony WH-1000xm4,Shopee,New Release Sony Noise Cancelling Wireless Bluetooth Headphones WH-1000XM4,510,NA,China,200,75,https://shopee.sg/New-Release-Sony-Noise-Cancelling-Wireless-Bluetooth-Headphones-WH-1000XM4-i.290031553.6845091922
884,Sony WH-1000xm4,Shopee,headphone gaming headphone bluetooth headphones ?WH-1000XM4 Sony/Sony WH-1000XM3 Head-mounted wireless noise cancelling,517.31,NA,Russia,1174,108,https://shopee.sg/headphone-gaming-headphone-bluetooth-headphones-%E2%9C%B4WH-1000XM4-Sony-Sony-WH-1000XM3-Head-mounted-wireless-noise-cancelling-i.312965892.3655425999
885,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wirelees Noise Cancelling Headphones - NEW MODEL,522.54,NA,United States,20,103,https://shopee.sg/Sony-WH-1000XM4-Wirelees-Noise-Cancelling-Headphones-NEW-MODEL-i.213998340.3160529374
886,Sony WH-1000xm4,Lazada,1000xm3 Bank of China + VAT invoice small earphone rack + charging head official standard configuration,523.04,0,Malaysia,24,75,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
887,Sony WH-1000xm4,Shopee,*SG Sony Warranty* Sony WH-1000XM4 Wireless Noise Cancelling Headphone,529,NA,China,1,107,https://shopee.sg/*SG-Sony-Warranty*-Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphone-i.95205542.6953000398
888,Sony WH-1000xm4,QOO10,SONYSony WH-1000XM4 Wireless Bluetooth 5.0 Active Noise Canceling Headphones with Multipoint Connection.,529,4,China,NA,96,https://www.qoo10.sg/item/SONY-SONY-WH-1000XM4-WIRELESS-BLUETOOTH-5-0-ACTIVE-NOISE-CANCELING/680652939
889,Sony WH-1000xm4,QOO10,Sony Sony WH-1000xm400XM4 Wireless Noise Cancelling Headphones,529,4,Indonesia,NA,64,https://www.qoo10.sg/item/SONY-Sony WH-1000xm400XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES/680647468
890,Sony WH-1000xm4,Shopee,Sony - WH-1000XM4 Wireless Noise-Cancelling Over-the-Ear Headphones,533.54,NA,United States,60,67,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Over-the-Ear-Headphones-i.316234126.3256334086
891,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 Bluetooth Wireless Headphone Headphones Noise Canceling,535,NA,China,1327,52,https://shopee.sg/SONY-WH-1000XM4-Bluetooth-Wireless-Headphone-Headphones-Noise-Canceling-i.262018172.4750433465
892,Sony WH-1000xm4,QOO10,SONYSONY WH-1000XM4 Bluetooth Wireless Headphone Headphones Noise Canceling,535,0,China,NA,80,https://www.qoo10.sg/item/SONY-SONY-WH-1000XM4-BLUETOOTH-WIRELESS-HEADPHONE-HEADPHONES-NOISE/681196540
893,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 WH1000XM4 Wireless Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa,537.52,NA,United States,8,73,https://shopee.sg/Sony-WH-1000XM4-WH1000XM4-Wireless-Noise-Canceling-Overhead-Headphones-with-Mic-for-Phone-Call-and-Alexa-i.268019915.5245767305
894,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Cancelling Headphones,540,NA,United States,7,88,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.94264180.4745473843
895,Sony WH-1000xm4,QOO10,<U+0001F525> NEW RELEASE <U+0001F525> Sony WH-1000XM4 Wireless Industry Leading Noise Canceling Overhead Headphones,546.83,2,China,NA,58,https://www.qoo10.sg/item/NEW-RELEASE-SONY-WH-1000XM4-WIRELESS-INDUSTRY-LEADING-NOISE/679972612
896,Sony WH-1000xm4,Lazada,Silver,549,5,Russia,997,62,https://www.lazada.sg/products/sony-wh1000xm4-wireless-bluetooth-50-active-noise-canceling-headphone-with-multipoint-connection-and-speak-to-chat-technology-wh-1000xm4-local-1-year-warranty-i1043342840-s3891632972.html?search=1
897,Sony WH-1000xm4,Lazada,Black,549,5,China,76,46,https://www.lazada.sg/products/sony-wh1000xm4-wireless-bluetooth-50-active-noise-canceling-headphone-with-multipoint-connection-and-speak-to-chat-technology-wh-1000xm4-local-1-year-warranty-i1043342840-s3891632972.html?search=1
898,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 / WH1000XM4 Wireless Noise Cancelling Headphones,549,5,United States,3,62,https://shopee.sg/Sony-WH-1000XM4-WH1000XM4-Wireless-Noise-Cancelling-Headphones-i.69979628.4145463043
899,Sony WH-1000xm4,Lazada,1000xm3 silver + value added tax coupon + large earphone rack with wheat Cable + official standard configuration of charging head,552.75,0,China,25,78,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
900,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Canceling Overhead Black Headphones (2020)( SONY Msia ),552.9,NA,Brazil,20,53,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Overhead-Black-Headphones-(2020)(-SONY-Msia-)-i.301735802.7652844505
901,Sony WH-1000xm4,QOO10,SONY WH-1000XM4 TRUE WIRELESS NOISE CANCELLING HEADPHONES (+ FREE DELIVERY),559,NA,China,NA,66,https://www.qoo10.sg/item/SONY-WH-1000XM4-TRUE-WIRELESS-NOISE-CANCELLING-HEADPHONES-FREE/682057221
902,Sony WH-1000xm4,QOO10,SONYSony WH 1000XM4 Wireless Noise Canceling Over the Ear Headphones Black,563.92,0,Canada,NA,44,https://www.qoo10.sg/item/SONY-SONY-WH-1000XM4-WIRELESS-NOISE-CANCELING-OVER-THE-EAR-HEADPHONES/681769800
903,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Hi-Res Wireless Noise Cancelling Headphones,568.27,NA,China,2,62,https://shopee.sg/Sony-WH-1000XM4-Hi-Res-Wireless-Noise-Cancelling-Headphones-i.278495106.4852808361
904,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Industry Leading Noise Canceling Overhead Headset | Sony Wireless Headphone (Official) * Genuine *,568.74,NA,United States,3,36,https://shopee.sg/Sony-WH-1000XM4-Industry-Leading-Noise-Canceling-Overhead-Headset-Sony-Wireless-Headphone-(Official)-*-Genuine-*-i.182869608.3846030239
905,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 Wireless Noise-Cancelling Headphone with 1 Year Warranty [ Ai Home ],568.74,NA,Russia,6,46,https://shopee.sg/SONY-WH-1000XM4-Wireless-Noise-Cancelling-Headphone-with-1-Year-Warranty-Ai-Home--i.227182627.6952548016
906,Sony WH-1000xm4,Shopee,Sony MY WH-1000XM4 Wireless Noise Cancelling Over-Ear Headphones - Immerse in your own world with Industry-leading ANC,568.74,NA,China,30,63,https://shopee.sg/Sony-MY-WH-1000XM4-Wireless-Noise-Cancelling-Over-Ear-Headphones-Immerse-in-your-own-world-with-Industry-leading-ANC-i.190756527.3345928581
907,Sony WH-1000xm4,Shopee,(Ready Stock) Sony WH-1000XM4 Wireless Bluetooth Headphone with Multipoint Connection and Speak-to-Chat Technology,569,NA,Indonesia,20,57,https://shopee.sg/(Ready-Stock)-Sony-WH-1000XM4-Wireless-Bluetooth-Headphone-with-Multipoint-Connection-and-Speak-to-Chat-Technology-i.69197690.7253095119
908,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Bluetooth Headphone with Multipoint Connection and Speak-to-Chat Technology . (Local Warranty),569,5,China,15,60,https://shopee.sg/Sony-WH-1000XM4-Wireless-Bluetooth-Headphone-with-Multipoint-Connection-and-Speak-to-Chat-Technology-.-(Local-Warranty)-i.50826553.7245465989
909,Sony WH-1000xm4,Shopee,Sony WH-1000XM4: Wireless Bluetooth Over the Ear Noise Cancelling Headphones with Mic,569.55,NA,China,3,45,https://shopee.sg/Sony-WH-1000XM4-Wireless-Bluetooth-Over-the-Ear-Noise-Cancelling-Headphones-with-Mic-i.301735033.4852844190
910,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 Wireless Noise Cancelling Headphones,570.73,NA,United States,13,40,https://shopee.sg/SONY-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.212050276.7346273680
911,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 Wireless Noise Cancelling Headphones,570.73,NA,United States,13,49,https://shopee.sg/SONY-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-i.212050276.5154128314
912,Sony WH-1000xm4,Lazada,Book Wh 1000xm4 Silver Gift Official Standard,582.69,0,China,16,33,https://www.lazada.sg/products/consulting-surprise-sonysony-wh-1000xm4-wireless-bluetooth-active-noise-reduction-headset-xm3-upgraded-version-i1075978570-s4112924535.html?search=1
913,Sony WH-1000xm4,Lazada,Book Wh 1000xm4 Black Gift Official Standard,582.69,0,Malaysia,16,33,https://www.lazada.sg/products/consulting-surprise-sonysony-wh-1000xm4-wireless-bluetooth-active-noise-reduction-headset-xm3-upgraded-version-i1075978570-s4112924535.html?search=1
914,Sony WH-1000xm4,Shopee,"Sony WH-1000XM4 wireless bluetooth headset, head-mounted wireless noise reduction music headset",647.35,NA,China,200,28,https://shopee.sg/Sony-WH-1000XM4-wireless-bluetooth-headset-head-mounted-wireless-noise-reduction-music-headset-i.234417589.5451269319
915,Sony WH-1000xm4,Lazada,Bank of China wh-1000xm4 silver + gift new product spot official standard configuration,743.51,0,China,16,30,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
916,Sony WH-1000xm4,Lazada,BOC wh-1000xm4 black + gift new product spot official standard configuration,743.51,0,Japan,16,27,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
917,Sony WH-1000xm4,Lazada,Wh-1000xm4 silver + VAT invoice off the shelf single reduction official standard configuration,745.89,0,India,29,22,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
918,Sony WH-1000xm4,Lazada,Wh-1000xm4 black + VAT invoice off the shelf single reduction official standard configuration,745.89,0,United States,21,18,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
919,Sony WH-1000xm4,Lazada,Official standard configuration of wh-1000xm4 silver + Gift,747.28,0,United States,15,19,https://www.lazada.sg/products/inquiry-surprise-sony-sony-wh-1000xm4-wireless-bluetooth-active-noise-reduction-headset-xm3-upgrade-i1104870843-s4266098819.html?search=1
920,Sony WH-1000xm4,Lazada,Official standard configuration of wh-1000xm4 black + Gift,747.28,0,China,14,26,https://www.lazada.sg/products/inquiry-surprise-sony-sony-wh-1000xm4-wireless-bluetooth-active-noise-reduction-headset-xm3-upgrade-i1104870843-s4266098819.html?search=1
921,Sony WH-1000xm4,Lazada,New National Travel Silver Ear Rack Official Standard,762.17,0,China,166,18,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
922,Sony WH-1000xm4,Lazada,New National Travel Black Ear Rack Official Standard,762.17,0,Indonesia,166,24,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
923,Sony WH-1000xm4,Lazada,New National Line Xxblackxx Charging Head Official Standard,762.17,0,China,166,14,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
924,Sony WH-1000xm4,Lazada,New National Travel Silver charging Head Official Standard,762.17,0,United Kingdom,166,16,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
925,Sony WH-1000xm4,Lazada,New National Bank Black Electronic Invoice Official Standard,796.31,0,China,166,10,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
926,Sony WH-1000xm4,Lazada,New China Bank Silver Electronic Invoice Official Standard,796.31,0,United States,166,15,https://www.lazada.sg/products/sonysony-wh-1000xm4-active-noise-reduction-wireless-bluetooth-headset-for-mobile-phones-and-computers-i1170798370-s4639928395.html?search=1
927,Sony WH-1000xm4,Shopee,[FOC Headphone Stand] Sony WH-1000XM4 (2020) WH1000XM4 / WH-1000X M4 - Bluetooth Noise Cancelling Wireless MX4,823,NA,Canada,10,8,https://shopee.sg/-FOC-Headphone-Stand-Sony-WH-1000XM4-(2020)-WH1000XM4-WH-1000X-M4-Bluetooth-Noise-Cancelling-Wireless-MX4-i.288675232.4454620753
